YEAR,STATEFIP,citizenship_group,weighted_denominator,weighted_numerator,uninsured_rate_pct
2024,41,US-born,378923900,17890600.0,4.721422955902228
2024,42,Naturalized citizen,62563300,4636600.0,7.411054084423297
2024,42,Non-citizen / foreign-born unknown,45615400,11845100.0,25.967326823835812
2024,42,US-born,1175325300,62269600.0,5.29807364820616
2024,44,Naturalized citizen,9265200,402000.0,4.3388162155161245
2024,44,Non-citizen / foreign-born unknown,8134600,1871500.0,23.006662896761977
2024,44,US-born,89896900,2806000.0,3.1213534615765393
2024,45,Naturalized citizen,15564400,1588600.0,10.206625375857726
2024,45,Non-citizen / foreign-born unknown,19686200,8402100.0,42.68015157826295
2024,45,US-born,505645800,39347700.0,7.781672467169706
2024,46,Naturalized citizen,1507000,87300.0,5.792966157929662
2024,46,Non-citizen / foreign-born unknown,2200300,596500.0,27.10993955369722
2024,46,US-born,88111200,6588700.0,7.477709984655753
2024,47,Naturalized citizen,18825300,2552200.0,13.557287267666386
2024,47,Non-citizen / foreign-born unknown,27781600,13859000.0,49.885535750280766
2024,47,US-born,668561600,55125500.0,8.245388308272567
2024,48,Naturalized citizen,241263000,31885400.0,13.216033954647003
2024,48,Non-citizen / foreign-born unknown,335689700,147220300.0,43.85606707623141
2024,48,US-born,2497494800,350658900.0,14.040425629715026
2024,49,Naturalized citizen,13510300,1478900.0,10.946463068917788
2024,49,Non-citizen / foreign-born unknown,20930700,7800500.0,37.26822323190338
2024,49,US-born,311943500,19809900.0,6.350476929315725
2024,50,Naturalized citizen,1893100,141100.0,7.453383339496064
2024,50,Non-citizen / foreign-born unknown,874900,154800.0,17.693450680077724
2024,50,US-born,61254900,2417100.0,3.94597003668278
2024,51,Naturalized citizen,66661500,4838000.0,7.2575624610907346
2024,51,Non-citizen / foreign-born unknown,52505600,17424800.0,33.186555338859094
2024,51,US-born,744069700,36994300.0,4.971886370322565
2024,53,Naturalized citizen,63928700,3737800.0,5.846826229846688
2024,53,Non-citizen / foreign-born unknown,64876300,15202300.0,23.432748168437474
2024,53,US-born,651751200,31989700.0,4.908268676758861
2024,54,Naturalized citizen,1773500,94900.0,5.351000845785171
2024,54,Non-citizen / foreign-born unknown,1923800,395900.0,20.579062272585507
2024,54,US-born,172497100,10856500.0,6.293728996023701
2024,55,Naturalized citizen,15856200,739700.0,4.665052156254336
2024,55,Non-citizen / foreign-born unknown,17984700,4916300.0,27.336013389158566
2024,55,US-born,556273600,27207100.0,4.89095653649571
2024,56,Naturalized citizen,848600,60600.0,7.141173697855291
2024,56,Non-citizen / foreign-born unknown,1008700,332000.0,32.91365123426192
2024,56,US-born,56303000,5438900.0,9.660053638349645
