YEAR,period,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2021,2020-2024,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,49.348540867975494,,50.6514591320245,1.302918264049005,1.0264023665367283
2021,2020-2024,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,83.36937493563998,,16.630625064360004,-66.73874987127998,0.19948122529644272
2021,2020-2024,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,79.84791242259563,,20.152087577404384,-59.69582484519124,0.25238089470328695
2021,2020-2024,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,74.91099087858188,,24.650686257637037,-50.26030462094485,0.32906634885649366
2021,2020-2024,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,97.59093259604369,,2.409053603236765,-95.18187899280692,0.024685219611626372
2021,2020-2024,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,85.71424944891751,,14.28575055108249,-71.42849889783503,0.16666716027883163
2021,2020-2024,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,99.02127854766512,,0.9787214523348761,-98.04255709533024,0.009883950870860109
2021,2020-2024,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,95.99323289106243,,4.006860474127106,-91.98637241693532,0.04174107229698448
2021,2020-2024,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,97.41686801321016,,2.5831319867898523,-94.83373602642031,0.026516270123153295
2021,2020-2024,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,68.3979627855378,,31.602037214462207,-36.79592557107559,0.46203184901209077
2021,2020-2024,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,74.26696489073892,,25.73303510926108,-48.53392978147784,0.34649369537477875
2021,2020-2024,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,95.9561557062136,,4.043847647057976,-91.91230805915562,0.0421426600231768
2022,2020-2024,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,97.56922648360181,,2.4307735163981814,-95.13845296720363,0.02491332158717805
2022,2020-2024,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,48.35986609715434,,51.64013390284566,3.2802678056913237,1.0678303740358028
2022,2020-2024,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,57.19459027322296,,42.805409726777036,-14.389180546445921,0.7484171059236948
2022,2020-2024,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.59726431683028,,2.4027356831697166,-95.19452863366055,0.024618883531096824
2022,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,66.25827003185493,,2.9404557706444496,-63.317814261210486,0.04437869822485207
2022,2020-2024,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,29.686536338822876,,70.31346366117714,40.62692732235426,2.368530395687286
2022,2020-2024,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,44.57227720910996,,55.42772279089003,10.855445581780067,1.2435470265710673
2022,2020-2024,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,92.3420280390742,,7.657971960925818,-84.68405607814837,0.08293051521118179
2022,2020-2024,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,72.79000102812387,,27.209998971876136,-45.580002056247736,0.3738150650851484
2022,2020-2024,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,69.94134802878328,,30.058651971216722,-39.88269605756656,0.4297694113480133
2022,2020-2024,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,66.90821797949431,,33.092230722634774,-33.815987256859536,0.4945914227274251
2022,2020-2024,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,83.88673920283462,,16.11326079716539,-67.77347840566924,0.19208352774571677
2022,2020-2024,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,74.9657094267878,,25.03429057321221,-49.931418853575586,0.33394322236970125
2022,2020-2024,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,42.789294442358496,,57.21070555764152,14.421411115283021,1.3370331598879275
2022,2020-2024,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,89.66027467762072,,10.33972532237927,-79.32054935524145,0.11532114260809946
2022,2020-2024,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,85.04677009087987,,14.953229909120116,-70.09354018175976,0.17582360732972327
2022,2020-2024,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,ratio,85.09967813904214,,14.900546310719271,-70.19913182832286,0.1750952134786416
2022,2020-2024,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,71.7368903137165,,28.26310968628349,-43.473780627433015,0.3939829223525656
2022,2020-2024,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,68.43093928603759,,31.569060713962404,-36.861878572075184,0.46132730375079983
2022,2020-2024,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,ratio,8.620773534419849,,91.37922646558016,82.7584529311603,10.599887133182845
2022,2020-2024,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,96.66189665315919,,3.3381033468408203,-93.32379330631836,0.034533807657618744
2022,2020-2024,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,22.127382589899785,,77.87138927097661,55.744006681076826,3.519231836598767
2022,2020-2024,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,97.55346736682407,,2.446532633175935,-95.10693473364813,0.0250788895486041
2022,2020-2024,North Macedonia,MK,MKD,MKD,0,incarceration,Foreign prison-population representation,ratio,86.93308122748296,,13.066918772517056,-73.8661624549659,0.15031008435470122
2022,2020-2024,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,52.773525438991456,,47.22647456100856,-5.5470508779828975,0.8948895145465404
2022,2020-2024,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,85.96510359869139,,14.034896401308616,-71.93020719738277,0.1632627172396296
2022,2020-2024,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,78.14551371496272,,21.85439780426106,-56.29111591070166,0.2796628592650296
2022,2020-2024,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,75.83409676800818,,23.73207703943584,-52.102019728572344,0.31294731592883684
2022,2020-2024,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,97.44990786150247,,2.550092138497539,-94.89981572300493,0.026168235501276976
2022,2020-2024,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,84.69044433194934,,15.309555668050672,-69.38088866389866,0.1807707562383773
2022,2020-2024,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,98.92557969349932,,1.0744203065006956,-97.85115938699862,0.01086089472338264
2022,2020-2024,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,96.34742410261563,,3.6525758973843607,-92.69484820523127,0.03791046757507657
2022,2020-2024,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,96.87975297503802,,4.136610233092881,-92.74314274194514,0.042698397818569156
2022,2020-2024,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,70.72480612110772,,29.27519387889228,-41.44961224221544,0.4139310587682917
2022,2020-2024,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,75.26740832303254,,24.73259167696745,-50.534816646065096,0.32859629722894335
2022,2020-2024,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,95.59675729119573,,4.403242708804267,-91.19351458239146,0.046060586504954565
2023,2020-2024,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,97.5083963944555,,2.4916036055445057,-95.01679278891099,0.02555270825565728
2023,2020-2024,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,47.18892394352709,,52.81107605647291,5.622152112945827,1.1191413501963743
2023,2020-2024,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,56.116999102905716,,43.882917524019774,-12.234081578885942,0.7819897397497783
2023,2020-2024,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.05044817078604,,2.94973002833366,-94.10071814245238,0.03039378059483895
2023,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,63.92224128073185,,1.5723270440251573,-62.349914236706695,0.024597495527728087
2023,2020-2024,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,28.58655768026014,,71.41344231973986,42.826884639479715,2.498147665014349
2023,2020-2024,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,43.27478208369496,,56.72616127693295,13.45137919323799,1.3108364397357923
2023,2020-2024,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,91.56322643398164,,8.43682419962197,-83.12640223435967,0.09214205886142553
2023,2020-2024,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,73.35097845180657,,26.649021548193424,-46.701956903613144,0.363308330858906
2023,2020-2024,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,68.79432187216574,,31.205678127834265,-37.58864374433148,0.4536083397379939
2023,2020-2024,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,66.15969389304477,,33.84030610695523,-32.31938778608954,0.5114942968397377
2023,2020-2024,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,79.9797031082103,,20.02029689178971,-59.95940621642059,0.2503172194163163
2023,2020-2024,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,75.19265581029615,,24.80734418970386,-50.38531162059229,0.32991711653715766
2023,2020-2024,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,45.69419797202222,,54.30580202797777,8.611604055955553,1.1884616524230995
2023,2020-2024,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,82.49704523476952,,17.502735487662346,-64.99430974710717,0.21216196819962685
2023,2020-2024,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,94.0576645424468,,5.9423354575532095,-88.11532908489359,0.06317757820652163
2023,2020-2024,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,ratio,84.4007675154281,,15.599232484571903,-68.8015350308562,0.18482334869431644
2023,2020-2024,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,60.14747393283023,,39.85252606716977,-20.29494786566046,0.662580212623312
2023,2020-2024,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,67.85667031389751,,32.14331347138329,-35.71335684251422,0.4736942340773848
2023,2020-2024,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,ratio,6.249260267487275,,93.75073973251273,87.50147946502545,15.001893939393943
2023,2020-2024,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,96.63799179666603,,3.3617959017298333,-93.2761958949362,0.03478751823406387
2023,2020-2024,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,24.2983274711076,,75.70310817601033,51.404780704902734,3.1155686853766613
2023,2020-2024,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,96.48417428462773,,3.5158257153722663,-92.96834856925545,0.03643940305692622
2023,2020-2024,North Macedonia,MK,MKD,MKD,0,incarceration,Foreign prison-population representation,ratio,93.55442340618812,,6.44599521929696,-87.10842818689116,0.06890102022552352
2023,2020-2024,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,48.06588187997035,,51.93537444878575,3.869492568815403,1.0805039337149427
2023,2020-2024,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,82.88760375449363,,17.11321887776507,-65.77438487672856,0.20646294623805317
2023,2020-2024,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,77.18518922103286,,22.814810778967153,-54.3703784420657,0.29558534492456945
2023,2020-2024,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,74.0966596366321,,25.58283946625154,-48.513820170380555,0.34526306032834747
2023,2020-2024,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,96.84048674494238,,3.15951325505761,-93.68097348988478,0.032625953888264815
2023,2020-2024,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,83.3535667655023,,16.646352836753987,-66.7072139287483,0.19970774476376035
2023,2020-2024,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,98.9386778564254,,1.0613221435746099,-97.87735571285079,0.010727070207212034
2023,2020-2024,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,93.76973846507464,,6.230261534925349,-87.53947693014929,0.06644213407127998
2023,2020-2024,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,94.80668718545266,,5.193312814547333,-89.61337437090532,0.05477791671370843
2023,2020-2024,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,66.06415968869734,,33.93584031130265,-32.128319377394696,0.5136800418140881
2023,2020-2024,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,76.89776589961029,,23.10213248108611,-53.79563341852418,0.30042657560748703
2023,2020-2024,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,95.74733287870488,,4.252667121295123,-91.49466575740976,0.04441551522570878
2024,2020-2024,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,96.98375870069606,,3.0162412993039442,-93.96751740139212,0.03110047846889952
2024,2020-2024,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,46.97114655762288,,53.02885344237711,6.057706884754232,1.128966553484548
2024,2020-2024,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,54.129274102144954,,45.393877103849,-8.735396998295954,0.8386197276207367
2024,2020-2024,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,96.83820867424517,,3.1617913257548333,-93.67641734849033,0.03265024590026039
2024,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,65.49106049473427,,1.6899338721528288,-63.80112662258144,0.02580403889304413
