period,country,country_key,iso3,is_aggregate,sex,age,citizen_group,citizen_label,employment_rate_pct,years_observed
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 39 years,reporting_country,Reporting-country citizens,61.339999999999996,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 39 years,stateless,Stateless,51.4,1
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 39 years,total,Total,60.98,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,71.22,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,64.6,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,64.4,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 59 years,reporting_country,Reporting-country citizens,71.24,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 59 years,stateless,Stateless,57.25,2
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 59 years,total,Total,70.58000000000001,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,70.62,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,62.339999999999996,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,62.220000000000006,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 64 years,reporting_country,Reporting-country citizens,70.64000000000001,5
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 64 years,stateless,Stateless,57.35,2
2020-2024,Latvia,LVA,LVA,0,Females,From 15 to 64 years,total,Total,69.72,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,31.339999999999996,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 24 years,reporting_country,Reporting-country citizens,31.3,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 24 years,total,Total,31.380000000000003,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,48.4,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,60.43333333333334,3
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,59.53333333333333,3
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 29 years,reporting_country,Reporting-country citizens,48.36,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 29 years,total,Total,48.6,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,66.52000000000001,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,73.84,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,73.72,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 39 years,reporting_country,Reporting-country citizens,66.47999999999999,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 39 years,stateless,Stateless,80.2,1
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 39 years,total,Total,66.97999999999999,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,73.1,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,86.92500000000001,4
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,77.67999999999999,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,77.28,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,reporting_country,Reporting-country citizens,73.02000000000001,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,stateless,Stateless,80.2,1
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 59 years,total,Total,73.52000000000001,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,72.24000000000001,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,86.42499999999998,4
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,74.85999999999999,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,74.42,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,reporting_country,Reporting-country citizens,72.16,5
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,stateless,Stateless,80.9,1
2020-2024,Latvia,LVA,LVA,0,Males,From 15 to 64 years,total,Total,72.5,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,29.720000000000006,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,29.7,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 24 years,total,Total,29.7,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,46.400000000000006,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,47.879999999999995,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,47.559999999999995,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 29 years,reporting_country,Reporting-country citizens,46.38,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 29 years,stateless,Stateless,50.5,1
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 29 years,total,Total,46.44,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,63.96,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,65.88,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,65.66000000000001,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 39 years,reporting_country,Reporting-country citizens,63.96,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 39 years,stateless,Stateless,61.15,2
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 39 years,total,Total,64.06000000000002,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,72.14,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,79.7,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,71.74,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,71.38,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,reporting_country,Reporting-country citizens,72.11999999999999,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,stateless,Stateless,65.05,2
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 59 years,total,Total,72.04,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,71.42,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,78.84,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,69.02000000000001,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,68.67999999999999,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,reporting_country,Reporting-country citizens,71.38,5
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,stateless,Stateless,64.95,2
2020-2024,Latvia,LVA,LVA,0,Total,From 15 to 64 years,total,Total,71.08000000000001,5
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,28.133333333333336,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,reporting_country,Reporting-country citizens,28.149999999999995,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,total,Total,28.149999999999995,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,44.949999999999996,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,reporting_country,Reporting-country citizens,45.0,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,total,Total,44.98333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,61.416666666666664,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,61.48,5
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,66.8,4
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,reporting_country,Reporting-country citizens,61.46666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,total,Total,61.46666666666666,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,71.53333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,66.71666666666665,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,69.81666666666668,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,reporting_country,Reporting-country citizens,71.55,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,total,Total,71.51666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,69.08333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,64.39999999999999,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,66.83333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,reporting_country,Reporting-country citizens,69.10000000000001,6
2014-2019,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,total,Total,69.08333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,32.36666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,reporting_country,Reporting-country citizens,32.35,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,total,Total,32.35,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,50.58333333333334,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,reporting_country,Reporting-country citizens,50.56666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,total,Total,50.6,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,65.43333333333332,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,73.66,5
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,71.19999999999999,5
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,reporting_country,Reporting-country citizens,65.41666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,total,Total,65.45,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,71.58333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,100.0,1
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,78.33333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,76.16666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,reporting_country,Reporting-country citizens,71.56666666666668,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,total,Total,71.58333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,70.28333333333335,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,100.0,1
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,76.88333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,74.83333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,reporting_country,Reporting-country citizens,70.26666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,total,Total,70.31666666666668,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,30.316666666666663,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,47.7,1
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,50.7,1
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,30.316666666666663,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,total,Total,30.3,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,47.849999999999994,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,52.575,4
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,54.474999999999994,4
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 29 years,reporting_country,Reporting-country citizens,47.883333333333326,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 29 years,total,Total,47.9,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,63.466666666666676,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,67.31666666666666,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,69.14999999999999,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 39 years,reporting_country,Reporting-country citizens,63.48333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 39 years,total,Total,63.5,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,71.56666666666668,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,90.0,3
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,72.88333333333333,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,73.28333333333332,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 59 years,reporting_country,Reporting-country citizens,71.56666666666668,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 59 years,total,Total,71.56666666666668,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,69.66666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,90.03333333333335,3
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,71.03333333333335,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,71.14999999999999,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 64 years,reporting_country,Reporting-country citizens,69.66666666666667,6
2014-2019,Lithuania,LTU,LTU,0,Total,From 15 to 64 years,total,Total,69.68333333333334,6
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,29.98,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,49.8,1
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,48.6,1
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,reporting_country,Reporting-country citizens,29.98,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 24 years,total,Total,30.120000000000005,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,46.160000000000004,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,48.8,1
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,46.4,1
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,reporting_country,Reporting-country citizens,46.160000000000004,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 29 years,total,Total,46.16,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,65.16,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,63.92,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,63.75999999999999,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,reporting_country,Reporting-country citizens,65.14,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 39 years,total,Total,65.11999999999999,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,74.18,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,100.0,1
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,69.2,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,68.58000000000001,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,reporting_country,Reporting-country citizens,74.18,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 59 years,total,Total,74.12,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,72.52,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,100.0,1
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,66.72,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,65.9,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,reporting_country,Reporting-country citizens,72.52,5
2020-2024,Lithuania,LTU,LTU,0,Females,From 15 to 64 years,total,Total,72.42,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,31.419999999999998,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,65.3,1
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,reporting_country,Reporting-country citizens,31.420000000000005,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 24 years,total,Total,31.5,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,50.08,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,61.6,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,65.0,3
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,reporting_country,Reporting-country citizens,50.099999999999994,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 29 years,total,Total,50.24,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,69.58,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,80.1,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,80.7,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,reporting_country,Reporting-country citizens,69.58,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 39 years,total,Total,69.78,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,74.66,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,89.16666666666667,3
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,82.38,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,82.08,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,reporting_country,Reporting-country citizens,74.62,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 59 years,total,Total,74.76,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,73.32000000000001,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,84.9,4
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,81.44,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,81.14000000000001,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,reporting_country,Reporting-country citizens,73.3,5
2020-2024,Lithuania,LTU,LTU,0,Males,From 15 to 64 years,total,Total,73.38000000000001,5
2020-2024,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,30.72,5
2020-2024,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,46.43333333333334,3
2020-2024,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,47.7,2
2020-2024,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,30.74,5
2020-2024,Lithuania,LTU,LTU,0,Total,From 15 to 24 years,total,Total,30.82,5
2020-2024,Lithuania,LTU,LTU,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,48.22,5
